id,username,full_name,link,biography,is_private,followers,following,posts,external_url,is_business_account,is_professional_account,is_verified
4517900826,_gkofc,DJ GK🎧,https://www.instagram.com/_gkofc/,⚡21y</b>🇧🇷🇪🇦🇬🇧🇰🇷</b>¤ 𝔻𝕁 - ℙℝ𝕆𝔻𝕌ℂ𝔼ℝ - 𝕄𝕆𝔻𝔼𝕃𝕆</b>🎧 “FUNK • ANIME • KPOP • POP • 2000 • HARDTECHNO • PHONK • EMO • ROCK •</b>📥 guilherme_k.3@hotmail.com,False,9173,7411,162,https://allmylinks.com/guilhermek-15,False,True,False
30281321541,lobinhodotrance,Edson Cardoso,https://www.instagram.com/lobinhodotrance/,♐Sagitariano♐</b>Staff do @bailedekonoha.oficial e @expressao.geek</b>❤️ @morteline❤️</b>🕉️O trance é vida🕉️</b>🎧@edbeatrance🎧</b>👨🏻‍💻 TI♥️</b>🎮 Games😍,False,931,1859,177,https://linktr.ee/lobinhodotrance,False,False,False
60114994763,bailedekonoha.oficial,Baile de Konoha,https://www.instagram.com/bailedekonoha.oficial/,Konoha & Anidream 6° Edição </b>Rua Augusta 2203</c> Cerqueira César</c> SP</b>Proibida a entrada de menores  🔞,False,5858,2471,420,https://linktr.ee/BailedeKonoha,False,True,False
54888537896,lidiilima9,Lidii,https://www.instagram.com/lidiilima9/,cf - rj </b>@fluminensefc  </b>🧿</b>Rave ❤️,True,1588,2917,8,None,False,False,False
30496463750,robson.boaventura.391,Robson Boaventura,https://www.instagram.com/robson.boaventura.391/,,True,133,206,1,None,False,False,False
26270777486,fabricia_haruno,Fabricia Vital,https://www.instagram.com/fabricia_haruno/,Filha do Rei de oyo 🐢🔥</b>🐟Pisciana ♓</b>💥Só foto aleatória💥</b>N° 4 dos 7 monstrinhos </b>@badgalriri,True,611,2304,62,None,False,False,False
3918269564,manel.ssantana,Manoel Santana,https://www.instagram.com/manel.ssantana/,@tainapereira9583 💍♥️</b>perfil de cosplay:@shu_manel,False,232,623,6,None,False,False,False
1224372828,lucy_leonhardt,Vera Lúcia,https://www.instagram.com/lucy_leonhardt/,~ Somente o nosso amor próprio fortalece nossa imunidade contra o mundo. 🍁</b>Leitora</c> otaku e cansada.</b>SP</c> Brasil. ⚡️,True,709,620,0,None,False,False,False
327290418,manibosso,Maniele Bosso,https://www.instagram.com/manibosso/,Libriana♎️</b>Mamãe da Luna 🐶</b>"A vida é travessia. Então continue seguindo.",False,1311,1211,21,None,False,False,False
46985839071,eii_francielydias,Fran,https://www.instagram.com/eii_francielydias/,Filha mortal de um Pai Eterno 🙏🏾,True,650,352,0,None,False,False,False
58098769720,popone.br,POP ONE,https://www.instagram.com/popone.br/,011# </b>💥 Frete Grátis para todo o  Brasil 💥</b> 🛍   Entrega imediata metro SP   🛍️,False,2390,1972,75,None,True,True,False
3259169522,edgar_goldberg,Edgar Goldberg,https://www.instagram.com/edgar_goldberg/,Você vê o que eu sou. O que eu sou é resultado daquilo que faço repetidamente. Excelência não é um ato. É um hábito ∴,True,592,2791,0,None,False,False,False
60067444630,fernandezmerajundiai,Fernandez Mera Jundiaí,https://www.instagram.com/fernandezmerajundiai/,,False,1010,4223,285,http://www.fernandezmera.com.br/,True,True,False
51247938155,alanribeiro0209,Alan Ribeiro,https://www.instagram.com/alanribeiro0209/,Deus e fiel,True,247,3240,14,None,False,False,False
52168404436,nina_pluss2,Nina Pluss,https://www.instagram.com/nina_pluss2/,@nina_pluss  perfil principal,True,341,782,67,None,False,False,False
35293531425,lyn_hill_,Layene Souzs,https://www.instagram.com/lyn_hill_/,[Escritora] @srta_darling29</b>[20 ñ] </b>[Cosplayer]</b>•Membro: @mandalorianbuildersbr @lavb.fmu,False,493,1726,61,https://m.dreame.com/novel/4151256320.html,False,True,False
44786922721,sidhermit,Sid,https://www.instagram.com/sidhermit/,,True,109,444,129,None,False,False,False
4777435246,mikacosplayer_,Mika Evangelista,https://www.instagram.com/mikacosplayer_/,*Bacharel em Design de moda </b> *Maquiadora profissional </b>*Cursando Comunicação Social: Publicidade e propaganda</b>*Cosplayer,False,1564,3992,87,https://vm.tiktok.com/ZMAepumV9/,False,False,False
42839444531,shu_manel,丂卄ㄩ,https://www.instagram.com/shu_manel/,@manel.ssantana o insta pessoal</b>Cosplayer</c> cosmaker e artista</b>Chama na DM faça sua encomenda</b>Acessórios em madeira</c> metal</c> biscoit</c> e.v.a</c>tecido</c> etc,False,208,653,33,None,False,False,False
9921438841,luizamackoviak,/＼ ^.ˍ.^ ／\,https://www.instagram.com/luizamackoviak/,,False,835,3136,57,None,False,True,False
4380000791,u_de_uta,Samuel Castro,https://www.instagram.com/u_de_uta/,me diz</c> qual foi a ultima vez que tu se sentiu feliz</c> fazendo algo simples como levantar da cama,True,264,377,52,None,False,False,False
230699660,andrenvrro,André Navarro,https://www.instagram.com/andrenvrro/,29y</c> ♌</c> 🇧🇷</b>🔹Santiago</c> Chile</b>@marombarros</b>𝕻𝖆𝖗𝖆𝖉𝖎𝖘𝖊 𝖎𝖘 𝖎𝖓 𝖒𝖞 𝖘𝖔𝖚𝖑</b>✈️: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇮🇲 🇦🇷 🇵🇹 🇰🇷 🇵🇪 🇨🇴 🇪🇨 🇨🇱,False,1507,2262,439,None,False,True,False
255736885,renan_maarqs,Renan Marques,https://www.instagram.com/renan_maarqs/,É o que eu digo e faço</c> não suponho</c> sou milionário do sonho ✨️,True,327,753,2,None,False,False,False
867112778,fabris.ss,Fabricio,https://www.instagram.com/fabris.ss/,,True,295,718,17,None,False,False,False
5721093744,kevimvieira18,Kevim Vieira,https://www.instagram.com/kevimvieira18/,📚. Engenheiro Elétrico</b>Pai de duas princesas lindas!!! Sophia❤️Ayelle,True,558,1043,12,None,False,False,False
8934396944,gnr.rock,Mr R,https://www.instagram.com/gnr.rock/,,True,27,794,0,None,False,False,False
1600920567,_thiago_anjos,Thiago Anjos,https://www.instagram.com/_thiago_anjos/,𝑺𝑷</b>𝑳𝒗𝒍 25</b>@milly_souzalira 💍</b>07/12</b>𝑺𝒆 𝒗𝒆𝒎 𝒑𝒐𝒓 𝒃𝒆𝒎</c> 𝒑𝒐𝒅𝒆 𝒆𝒏𝒕𝒓𝒂𝒓. </b>𝑮𝒂𝒎𝒆𝒓 </b>𝑶𝒃𝒔𝒆𝒓𝒗𝒂𝒅𝒐𝒓 𝒅𝒆 𝒆𝒔𝒕𝒓𝒆𝒍𝒂𝒔,False,808,2202,59,None,False,False,False
62180220367,ubatubacasa49,Casa Perequê-Açu (Ubatuba),https://www.instagram.com/ubatubacasa49/,🏠Casa confortável para 5 pessoas</c> a 4 minutos a pé da praia!</b>- Churrasqueira 🥩</b>- Internet Fibra 📶</b>- Quintal grande 🏠</b>- Aceita Pets 🐶🐈‍⬛,False,1718,4520,36,https://wa.me/5512991280106,True,True,False
28090922225,bigbeautifulart,Big Beautiful Artist,https://www.instagram.com/bigbeautifulart/,Ele/Dele - Brasileiro</b>Pedidos via DM,False,1364,621,74,None,False,True,False
57767114326,opera_senpai27,Beatriz Caroline,https://www.instagram.com/opera_senpai27/,Anya chegou 01/02</b>escritora em processo de crescimento,True,257,766,44,None,False,False,False
9155760383,im.shimas,,https://www.instagram.com/im.shimas/,𝕀𝔽𝕊ℙ 🏛️ ⚙️</b> b̡̰̫̤̬͇e̡̘̜̝ ņ̝̠̠̖o̩̪̩̪̳͜t̨̠͈͍ a̢̞͈̰̥͖f̡͎̗̗r̢̠̤͇a̯͍͢i̧̯̤d⠀⠀🥇🀄️🏳️⠀⠀⠀     𓆩*𓆪.</b>                ⠀⠀⠀⠀⠀⠀⠀,True,2744,1887,0,None,False,False,False
58632880359,dadosedestinosrpg,Dados&Destinos,https://www.instagram.com/dadosedestinosrpg/,RPGistas que vivem aventuras fantásticas,False,3507,3113,226,https://youtube.com/@dadosedestinosrpg,False,True,False
50318815577,vidadecosplay,Coslifestyle | Cosplay,https://www.instagram.com/vidadecosplay/,🤩Cosplay é muito mais que só uma fantasia...é uma paixão</b>🤩 Cosplayers de todos os lugares do mundo</b>🤩 Divulgação de cosplayers,False,1578,4315,177,None,False,True,False
45031474775,desativei_vo_usar_uma_sokakaka,.✌️,https://www.instagram.com/desativei_vo_usar_uma_sokakaka/,Cosplay iniciante galerusca,False,86,57,0,None,False,True,False
2944973153,_orlandofarrell_,Orlando Farrell,https://www.instagram.com/_orlandofarrell_/,Voz Farrell </b>Movies</b>Chess Player,False,2843,2219,962,https://www.facebook.com/share/15TxinXViV/?mibextid=LQQJ4d,True,True,False
50302879710,yurimartinx,Yuri Martins,https://www.instagram.com/yurimartinx/,são paulo</b>análise e dev de sistemas 2/5</b>viva intensamente ✨</b>tiktok 30k+ @damontorrwnce,True,3448,2958,10,None,False,False,False
28929200412,botecodobenejundiai,Boteco do Benê,https://www.instagram.com/botecodobenejundiai/,ATENDIMENTO NO BALCÃO.</b>NOSSO CARDÁPIO É SAZONAL.</b>Funcionamento:</b>Seg à sex - 16h às 22h</b>Sáb - 12h às 18h (COZINHA ENCERRA ÀS 17h),False,20650,2979,217,None,True,True,False
60216947346,olhaaa_a_biobebee,ba,https://www.instagram.com/olhaaa_a_biobebee/,Oi</c> oi! Segue nossa menina @madykith !!,False,46,247,0,None,False,False,False
60176835633,giolamoglia.make,Giovanni Lamoglia,https://www.instagram.com/giolamoglia.make/,Maquiador  🏳️‍⚧️⚧️ </b>Cosplayer e promoter de eventos: @acezada</b>Amante de gatos 🐱,False,128,119,13,None,False,False,False
8759854640,mr.lucasmira,Lucas Mira,https://www.instagram.com/mr.lucasmira/,🇧🇷🇺🇲🏴‍☠️</b>Let your soul guide your mind !,True,281,590,76,None,False,False,False
61375500997,hiarick_tendtudo,Hiarick acessórios,https://www.instagram.com/hiarick_tendtudo/,Perfil destinado a divulgação de acessórios incríveis e imperdíveis através da shopee</c> links disponíveis nos stories para compra de produtos ou direct,False,49,183,7,None,False,False,False
11438640789,jazon_mormello,Jazon Mormello,https://www.instagram.com/jazon_mormello/,Prof de Música</c> Afinador e loja de piano. 40 Cursos</c> Cello</c>Violin</c>Guita</c>Piano Harpa</c>Sax</c>Batera</c>Compositor</c>CEO na @escolawavestation @mestre_dos_pianos,False,15666,7483,321,https://www.youtube.com/@escolademusicawave4944,False,True,False
1470777326,elton.gimenez,Elton Gimenez,https://www.instagram.com/elton.gimenez/,🍀,True,1224,2061,50,None,False,False,False
4614922234,lanju_ballet_fantasia,Lanju Raio de Sol,https://www.instagram.com/lanju_ballet_fantasia/,Contatos 4521-6908/  9 3474-7110 </b>BALLET 🩰  </b>Artigos de dança 💃🏼</b>Fantasias 🎭</b>Ha 35 anos atuando na GALERIA BOCCHINO </b>Rua Barão de Jundiaí 706</c> loja11,False,2648,3590,346,https://api.whatsapp.com/send/?phone=5511934747110,True,True,False
7986534895,omegael_rising,Omegael Rising,https://www.instagram.com/omegael_rising/,Perfil pra postar bobagens sobre games</c> mobile especialmente.</b>Equipamento novo</c> mais jogos pra experimentar.</b>Fotos e pensamentos: @omegael_risen,False,294,860,250,None,False,True,False
54969540403,_al_dan30,dan c,https://www.instagram.com/_al_dan30/,,True,25,474,0,None,False,False,False
4889029173,pacoca_arts_,Bruno Paçoca,https://www.instagram.com/pacoca_arts_/,Ilustrador/ animador/ Designer/ tatuador</b>Perfil de tattoo: @_buddhatattoo_</b>perfil pessoal: @_brnosnts_,False,2929,2286,116,None,False,True,False
32519778173,saitamabrazilian,Italo Santos,https://www.instagram.com/saitamabrazilian/,Comédia</c> Treino</c> Cosplay</c> Danças </b>Só um cara que treina por diversão 🤷🏻‍♂️👊😎</b>🇧🇷🇧🇷🇧🇷,False,2321,1549,145,None,False,True,False
1595025780,pedro_ballero,Pedro Henrique Balero,https://www.instagram.com/pedro_ballero/,Conta pedro_ballero desativada 🚫</b>Conta nova pedro_balero 🏳️,True,3142,7402,210,None,False,False,False
234264993,its_du,Eduardo Ferraz,https://www.instagram.com/its_du/,Um dia de cada vez!!,False,1064,1107,51,None,False,False,False
59075097046,isabeli.freitas.privado,ISA,https://www.instagram.com/isabeli.freitas.privado/,🧸💕 ᴜɴɪᴄᴀ ᴇ ᴠᴇʀᴅᴀᴅᴇɪʀᴀ ®</b>📍 | Conta secundária: @isabeli.freitas01,False,965,3472,0,https://linktr.ee/carlafreitasx,False,True,False
60359093052,candyvee_of,CANDY VEE🍓,https://www.instagram.com/candyvee_of/,Lollisafada</b>💞Alt model💞,True,134,539,0,None,False,False,False
451147680,evelyn__mendes1,Evelyn Mendes,https://www.instagram.com/evelyn__mendes1/,,False,1614,1443,24,None,False,True,False
1267736284,oigordssantos,Igor Santos,https://www.instagram.com/oigordssantos/,SP📍</b>28/12🥳</b>Gamer e Otaku🎮🍥</b>Se você pode sonhar</c> você pode realizar🧠🚀,True,1219,1074,23,None,False,True,False
6274784866,goroseijin_cos,Wells,https://www.instagram.com/goroseijin_cos/,°  31y ♎</b>° Cosplayer</b>° Sonserina 🐍</b>° Pan 🏳️‍🌈,False,394,630,53,None,False,False,False
3942059604,moisaevaristo,Moisés Evaristo,https://www.instagram.com/moisaevaristo/,,True,180,119,8,None,False,False,False
60214596443,dachshund_mel145,MEL | A SALSICHINHA 🍯,https://www.instagram.com/dachshund_mel145/,• Guardando boas memórias </b>• Mamãe @amanda_marques145,False,71,181,62,None,False,True,False
1798560402,emperio_tattoo,império_tatoo,https://www.instagram.com/emperio_tattoo/,𝓔𝓼𝓽𝓾𝓭𝓲𝓸 𝓮𝓶 𝓥𝓪𝓻𝔃𝓮𝓪 𝓟𝓪𝓾𝓵𝓲𝓼𝓽𝓪 🎨🖌️</b>𝓞 𝓼𝓮𝓷𝓱𝓸𝓻 𝓮 𝓸 𝓶𝓮𝓾 𝓹𝓪𝓼𝓽𝓸𝓻</c> 𝓷𝓪𝓭𝓪 𝓶𝓮 𝓯𝓪𝓵𝓽𝓪𝓻𝓪 🕊️,False,1177,7151,125,None,False,True,False
2872072939,annecaroline.y,Anne Caroline ༄,https://www.instagram.com/annecaroline.y/,• São Paulo | 26 anos </b>• algumas plantas</c> versos & universos °,False,1328,523,148,None,True,True,False
986380747,usedeadvita,deadvita,https://www.instagram.com/usedeadvita/,be proud of yourself</b>// lifestyle urbano //</b>estilo confortável</c> versátil e único.</b>🔺Drop 1 - feelings disponível🔺</b>Compre pelo WhatsApp 👇🏻,False,411,532,44,https://linktr.ee/deadvita,False,True,False
60535874678,lilyshineboutique,Lily Shine,https://www.instagram.com/lilyshineboutique/,✨️ Peças Exclusivas</b>📦 Enviamos para todo o Brasil </b>🛒 Compre pelo nosso site👇🏻,False,876,309,92,http://lilyshine.lojavirtualnuvem.com.br/,True,True,False
59239537119,hashira.shitpost,Hashira Shitpost (Alex),https://www.instagram.com/hashira.shitpost/,Memes de Otakus bêbados no role</b>🗓️ EM BREVE @revoadadoshashiras,False,1700,4130,136,None,False,True,False
6322678326,falaaaronlee,Aaron Lee,https://www.instagram.com/falaaaronlee/,Conteudos geek </c> nerd e otaku</b>Contato: 14991271179,False,8241,7005,399,https://www.tiktok.com/@falaaaronlee6,False,True,False
12641153259,vergilio_miguel,Virgilio Miguel,https://www.instagram.com/vergilio_miguel/,Alguém sabe pra que serve isso ?.,False,235,410,51,None,False,False,False
603941549,sah_starlight,Sarah Starlight | Cosplay,https://www.instagram.com/sah_starlight/,LVL 25 | SP</b>cosplayer 🧝‍♀️ girlcore geek</b>@pangeia96 🏷️SAHZ10,False,461,263,40,None,False,True,False
8766490163,binacarla1999,Sabrina carla,https://www.instagram.com/binacarla1999/,勇気を持って、優しくあれ。</b>Yūki o motte</c> yasashiku are 🌸,False,326,382,83,None,False,True,False
7731994676,vinigomescp,Vinicius Gomes,https://www.instagram.com/vinigomescp/,,False,1410,1126,148,None,False,True,False
7603103156,pedro_senseii,Pedro Isaac,https://www.instagram.com/pedro_senseii/,Contato na DM para Parcerias/Jobs</b>Lvl26</b>Figurinista</b>Tatuador</b>Quadrinista</b>rede vizinha pedrosenseii 190K+</b>@tavernadosenseii</b>@pedroisaac05,False,4484,2914,413,https://linktr.ee/pedrosenseii,True,True,False
59763811589,neurochabioharmonia,Professora</c> Biomédica Esteta Ortomolecular Ressonante,https://www.instagram.com/neurochabioharmonia/,Transformando vidas com equilíbrio e bem estar/Saúde mental e harmonia.🫀🧬</b>Conte com os meus cuidados e atenção!!!♀️♂️ 👶🏼 e tbm🐕🐱</b>11 99881-8798,False,2152,5204,245,None,True,True,False
319732533,josesampaio_,José Sampaio,https://www.instagram.com/josesampaio_/,Jundiaí - SP,True,550,971,3,None,False,False,False
59164652393,mands_cosplay,Amanda | COSPLAY,https://www.instagram.com/mands_cosplay/,COSPLAY | LIFESTYLE | ANIMES</b>📍SP | 26y</b>TIKOTEKO:,False,1890,1876,35,None,False,False,False
59691757284,consultoria.sarahmartins,📑 Consultoria Acadêmica em Saúde 🩺,https://www.instagram.com/consultoria.sarahmartins/,🔬Mestranda em Clínica Médica </b>🏆 Pós graduada em Docência em Saúde e Biotecnologia </b>💻Mentorias</c> Orientações</c> Revisões e Cursos</b>📚Descomplique seu TCC,False,165,640,7,None,True,True,False
44359425385,beccsfree,Becca 💜,https://www.instagram.com/beccsfree/,💜 Mona'ixi Aküle 💜,True,338,824,16,None,False,False,False
11095980358,yuma.cos,Yuma Miru,https://www.instagram.com/yuma.cos/,SEM SPAM DE LIKE ❌❌❌</b>cosplayer from Brazil 🇧🇷 </b>SP </b>Parcerias/ via email ou DM</b>7 anos como cosplayer 💖</b>entre no meu canal💕,False,9358,6843,46,None,True,True,False
50220255694,bandayoru,— Y 🟣 R U —,https://www.instagram.com/bandayoru/,Anime songs</b>NEXT ● ???</b>• @_wendellalves_ </b>• @analauradecollo </b>• @lurka_oliveira</b>• @rod_baixista</b>Jundiaí-SP,False,577,753,19,None,False,True,False
8491277202,thesweetlove__,Ana Carolina Torres,https://www.instagram.com/thesweetlove__/,𝖒𝖔𝖉𝖊𝖑𝖔 𝖊𝖗𝖔𝖈𝖔𝖘𝖕𝖑𝖆𝖞𝖊𝖗 {ցαмєя } 👾,False,2493,1062,10,https://instagram.com/thesw_eetlove?igshid=YmMyMTA2M2Y%3D,False,True,False
48617213729,xmind_santoandre,Xmind Escape Room Santo André,https://www.instagram.com/xmind_santoandre/,📍Unidade @atriumshopping</b>📍Escape Room</c> jogos pedagógicos</c> treinamentos e palestras personalizadas</b>Agendamento e mais informações no link⬇️,False,14974,2186,519,https://www.dguests.com/XMindEscapeRoom,True,True,False
60008658966,mariana_nasscimento,,https://www.instagram.com/mariana_nasscimento/,Luto Mãe 🖤🥀,False,431,1456,0,None,False,False,False
8456458156,andrealvesdearaujo28,André Alves de Araújo,https://www.instagram.com/andrealvesdearaujo28/,日本語の学生</b>作家</b>漫画家,True,1059,7500,30,None,False,False,False
50749466614,julia4n4_sant,jurubeba,https://www.instagram.com/julia4n4_sant/,Diadema😭</b>ADS 💻</b>💍@opa.bred,True,1097,1000,64,None,False,False,False
3630339943,cbjr_ssauro,Jack Li,https://www.instagram.com/cbjr_ssauro/,-"Fortes Fortuna Juvat"</b>@_et_julia 💖</b>🏳️‍🌈 Lésbica,True,398,314,175,None,False,False,False
8330698485,operiquita_,Periquita de Terno (Peri) 💐🦜,https://www.instagram.com/operiquita_/,▪️Não me pergunte o motivo do nome</b>▫️♡: @itz_tettezinha</b>▪️"A vida é cômica demais para levá-la a sério"</b>▫️ @ninho.fest,False,672,769,3,None,False,False,False
453882477,lserverus,Leonardo Rodrigues Claudiano,https://www.instagram.com/lserverus/,Lvl 29</b>Stremier</c> Desenhista</c> Escritor</c> Designer</c> Main Riven/Kindred</b>Apenas um leão,False,688,2243,342,http://www.twitch.tv/lserverus,False,True,False
8422027292,shizue.tk,Shizue,https://www.instagram.com/shizue.tk/,🇧🇷🇯🇵</b>-Conta cosplay</b>-Cirurgiã Dentista </b>@jordi_pier_calvo 🩵💍</b>♈️,True,3264,1007,230,None,False,False,False
49962423120,uchihamillgrau,Kado_Cosplay,https://www.instagram.com/uchihamillgrau/,⚜ Cosplayer</b>⚜ Cosmaker iniciante</b>⚜ Gamer </b>⚜ Desenhista,False,968,2817,75,https://vm.tiktok.com/ZM8YrtXcD/,False,False,False
12326584358,madson.victor,Madson Victor,https://www.instagram.com/madson.victor/,Projeto Thor 2027*,False,2170,1697,27,None,False,False,False
522358537,will_barbosa75,will,https://www.instagram.com/will_barbosa75/,°98° 💍°</b>°Ads_UMC°👨🏻‍💻2/4°</b>°Em busca dos meus sonhos 🏴‍☠️👒❤️°,False,2172,3292,232,None,True,True,False
59584551428,ace.cosmaker,Ace - Wigstylist / Propmaker,https://www.instagram.com/ace.cosmaker/,AGENDA ABERTA </b>São Paulo - SP 🇧🇷</b>Perucas com aspecto mais natural</b>Informações nos destaques</c> dúvidas e orçamentos na DM.</b>@acezada,False,224,117,23,None,True,True,False
6446102922,snow.kjj,𝑺𝒏𝒐𝒘❄️🦇,https://www.instagram.com/snow.kjj/,🏳️‍🌈 - ²² ʸ </b>📍ˢᵖ ⁻ ᵇʳ</b>📚 ʳᵉᶜᵘʳˢᵒˢ ʰᵘᵐᵃⁿᵒˢ</b>🤟 ᶦⁿᶦᶜᶦᵃⁿᵗᵉ ᵉᵐ ˡᶦᵇʳᵃˢ</b>🦅 @corinthians 🖤,False,3305,1690,120,None,False,True,False
1348076116,rike_mayers,Ricky Myers,https://www.instagram.com/rike_mayers/,Cosplayer,False,2018,6704,42,https://www.tiktok.com/@rikemayers1/video/7536392551922683142?is_from_webapp=1&sender_device=pc&web_id=7536392950321464837,False,True,False
39427489633,artsstarfire,Starfire,https://www.instagram.com/artsstarfire/,Artista Digital e Streamer no Roxinho </b>https://twitch.tv/LucasStarfire</b>Apreciador de Jogos 🎮</b>Designer Gráfico!,False,242,1026,85,http://behance.net/LucasStarfire,False,True,False
348654047,janderinnocent,Jander Silva,https://www.instagram.com/janderinnocent/,Fotógrafo Still</b>Filmmaker</b>Editor de vídeo</b>São Paulo -SP</b>Email: JanderInnocentfilms@gmail.com,False,1839,3126,330,None,False,False,False
59340497474,maid.line,Aline Campos,https://www.instagram.com/maid.line/,Maid Line</b>˳  𝆬🍪 𝅄 Servindo entretenimento🥛˳</b>♡#Tropadasmaids♡</b>Fujoshi</b>♌</b>❤️ @lobinhodotrance ❤️</b>Semideusa #C3</b>Membro: @tropadasmaids</b>#MaidLine #Baixinha,False,255,305,25,None,False,False,False
30801935,rnarumi,Reinaldo Narumi Shinmachi,https://www.instagram.com/rnarumi/,hey ;D,False,1200,1460,212,https://boardgamegeek.com/user/rnarumi,False,False,False
2959242578,_pretty.raven_,Martha Bolseiro,https://www.instagram.com/_pretty.raven_/,🥀 𝖍𝖊𝖑𝖑𝖔 𝖘𝖙𝖗𝖆𝖓𝖌𝖊 🥀 </b>✞︎ 𝔖𝔞̃𝔬 𝔓𝔞𝔲𝔩𝔬 ✞︎ </b>☽︎ • 122 𝕬𝖓𝖔𝖘 • ☾︎,False,1525,687,9,https://open.spotify.com/playlist/10RfK8mJKDb72u1UCLVtxz?si=5m1AnoXGSQ6uqW6wA-oKHw&pi=TkRoRsmHSPmvN,False,False,False
14774066712,eu_amanndass,,https://www.instagram.com/eu_amanndass/,,True,2214,4302,14,None,False,False,False
55003997351,wellfurt,Well Furtado,https://www.instagram.com/wellfurt/,🖥️ Programador</b>DJ - Trance</b>@trancsymusic</b>Cabo Frio - RJ,False,398,579,5,None,False,False,False
369144910,luiz_felipe_leite_,Luiz Felipe Leite,https://www.instagram.com/luiz_felipe_leite_/,Desbravando esse mundo caótico. </b>Namorando com a @analuizaferreiralves,False,1794,3605,535,None,False,False,False
1412255270,hatake.paulo,Paulo Hatake,https://www.instagram.com/hatake.paulo/,Photographer</c> Producer</c> Promoter</c> Geek and Cosplayer</b>🇧🇷 SP 89' </b>Dm job/colab</b>@paulo.maf professional profile. @hatakefotografia events profile,False,2522,2724,879,None,False,True,False
1294530967,omegael_risen,Walter • Omegael,https://www.instagram.com/omegael_risen/,Fotos e pensamentos aleatórios</b>Ψ Psicologia</b>🎮 Games</b>📷 Fotografia</b>♉🐉 Signos</c> pra quem tiver curiosidade</b>@omegael_rising - meu perfil de games.,True,966,3557,60,None,False,False,False
561202537,nathy_mandu,Natasha Mandu,https://www.instagram.com/nathy_mandu/,25 anos💁🏽‍♀️</b>SP- São Paulo🏠</b>Aeroviário 🦅✈️</b>libra♎</b> 💍</b>🔥🛞🗡️👑,False,447,1054,51,None,False,False,False
3125479684,felps._.y,Filipe Matias,https://www.instagram.com/felps._.y/,,True,194,310,1,None,False,False,False
32905074858,jonatan_smelo,Jonatan Melo,https://www.instagram.com/jonatan_smelo/,Day one or one day? </b>Salve os filhos de ganga</b>Salve os filhos de pemba </b>🔱🌿,True,585,2082,24,None,False,False,False
1567071407,juisbored,Skia (ju),https://www.instagram.com/juisbored/,• Apresentadora e Diretora de Produção na @wtvbrasil</b>• Cosplayer @revengersbrasil_ / @teyvatdobrasiloficial</b>Don't panic,False,1298,2323,333,None,False,False,False
53599421583,antiontem_,ANTIONTEM,https://www.instagram.com/antiontem_/,Banda formada por gente estranha</b>que faz uma barulheira mais estranha ainda.</b>• OUTRA PIADA PRA TE ALEGRAR,False,2090,1679,17,http://linktr.ee/antiontem,False,True,False
221422828,matheus_matuda,Matheus Matuda,https://www.instagram.com/matheus_matuda/,👷‍♂️ Engenheiro Civil </b>✈️ Viagens </b>🎮 Curto uns animes e jogos aí,False,1371,1414,52,None,False,True,False
48302098630,acezada,Ace ♦️ (Giovanni 🏳️‍⚧️),https://www.instagram.com/acezada/,..~° Welcome to the Ace's hot megaverse </b>25 | 🏳️‍⚧️ | ENTP |💍💍🔒 </b>💄Maquiador ✂️Wig Stylist</b>📆 Next: 30/08 Bailão Otaku </b>Cupom: </b>🔥Contato: DM,False,1476,1074,130,https://linktr.ee/acezada,False,True,False
38189449267,cos.persefone,Kore Morningstar,https://www.instagram.com/cos.persefone/,× 23 invernos ❄️ | Avy Jorrãelan</c> @mau_loiola</b>× Cosplayer ✨ | Revoada Influencer 🤍</b>× Next Party: Loading...</b>× Técnica em Serviços Jurídicos,False,1866,1648,250,https://linktr.ee/kush.cos,False,True,False
1992509672,instakillme,Braz,https://www.instagram.com/instakillme/,@branquinha_ninfa2 💍❣️,False,1817,3000,1,None,False,True,False
52060985257,rox.notfound,r o x,https://www.instagram.com/rox.notfound/,🌱 Lvl: 24 | 🌾SP | ESFP | 💍💍</b>📍Pessoal : @gab.faravallo</b>💥 Promoter de Eventos</b>🎫 Contato: DM,False,571,477,51,https://shotgun.live/pt-br/festivals/bailao-otaku-11-edicao-neo-funk-open-bar,False,True,False
5941431814,gabssvictoria,gabss🫧,https://www.instagram.com/gabssvictoria/,⚖️</b> brasil</c> sp | 22</b>@choi3an</b>@aerichandesu,True,1350,2690,1,None,False,False,False
2116760454,derek_fenix,Derek,https://www.instagram.com/derek_fenix/,💀</b>Cosplayer,False,2029,1288,41,None,False,True,False
5784597581,brunaperesin,Bruna Peresin | Terapeuta Capilar,https://www.instagram.com/brunaperesin/,⚜️FOCADA EM CUIDAR BEM DE VOCÊ ⚜️</b>💆🏻‍♀️Cortes e Tratamentos Personalizados</b>🌿Bioativos Orgânicos e Veganos</b>📚Graduação Anhembi Morumbi</b>📲Fale comigo,False,1726,1517,65,https://wa.me/message/UVXHK64F33QIJ1,False,True,False
59341697393,umatch.saude.unicid,Umatch UNICID 👀,https://www.instagram.com/umatch.saude.unicid/,8.753 alunos da UNICID já estão na Umacht!</b>Se você foi seguido você ganhou um convite</b>Descubra quem te quer na UNICID👇,True,10,107,3,None,False,False,False
